timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814675.581,-716.309,-746.582,-114.258,-724.121,0.000
1742814675.585,-729.004,-750.000,-597.168,-735.840,0.000
1742814675.589,-725.586,-744.141,-556.641,-729.980,0.000
1742814675.593,-714.355,-735.352,-98.633,-727.051,0.000
1742814675.597,-712.402,-734.863,287.109,-724.121,0.000
1742814675.601,-719.727,-743.164,-31.738,-738.770,0.000
1742814675.605,-726.074,-738.770,-589.355,-740.234,0.000
1742814675.609,-728.516,-732.422,-624.023,-724.121,0.000
1742814675.612,-729.004,-738.281,-178.223,-721.680,0.000
1742814675.616,-723.633,-744.141,284.668,-724.121,0.000
1742814675.620,-717.773,-738.770,4.395,-722.168,0.000
1742814675.624,-725.098,-734.863,-571.289,-733.887,0.000
1742814675.628,-728.516,-730.469,-620.605,-730.469,0.000
1742814675.632,-713.867,-725.098,-123.535,-713.379,0.000
1742814675.636,-695.801,-726.562,297.852,-711.426,0.000
1742814675.640,-687.988,-722.656,44.922,-709.961,0.000
1742814675.644,-686.523,-716.309,-505.371,-710.449,0.000
1742814675.648,-695.312,-722.656,-646.973,-711.914,0.000
1742814675.651,-708.496,-729.004,-270.508,-700.684,0.000
1742814675.655,-716.797,-730.957,245.605,-689.453,0.000
1742814675.659,-723.633,-732.910,188.477,-690.430,0.000
1742814675.663,-736.816,-733.887,-442.383,-706.543,0.000
1742814675.667,-748.047,-740.234,-695.801,-723.145,0.000
1742814675.671,-735.840,-737.305,-359.375,-708.984,0.000
1742814675.675,-715.332,-733.398,224.609,-687.988,0.000
1742814675.679,-706.055,-735.352,228.027,-698.242,0.000
1742814675.683,-716.797,-731.445,-411.621,-714.355,0.000
1742814675.687,-716.797,-725.586,-683.105,-709.961,0.000
