timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814844.293,-897.949,-1000.000,-570.801,-877.441,0.000
1742814844.297,-1000.000,-1000.000,-512.695,-1000.000,0.000
1742814844.301,-969.238,-1000.000,-484.375,-968.262,0.000
1742814844.305,-1000.000,-1000.000,-602.051,-1000.000,0.000
1742814844.309,-811.035,-1000.000,-618.164,-805.664,0.000
1742814844.313,-438.965,-1000.000,-401.367,-411.133,0.000
1742814844.317,-743.652,-998.047,-409.668,-722.168,0.000
1742814844.321,0.000,-984.863,-465.820,-1000.000,0.000
1742814844.325,0.000,-985.352,-430.664,-945.801,0.000
1742814844.329,0.000,-999.023,-415.527,-533.203,0.000
1742814844.333,0.000,-1000.000,-452.148,-375.488,0.000
1742814844.336,0.000,-995.605,-512.207,-827.148,0.000
1742814844.340,0.000,-995.605,-535.156,-1000.000,0.000
1742814844.344,0.000,-996.582,-466.797,-964.355,0.000
1742814844.348,0.000,-997.070,-454.102,-690.430,0.000
1742814844.352,0.000,-1000.000,-586.914,-778.809,0.000
1742814844.356,0.000,-998.535,-495.117,-1000.000,0.000
1742814844.360,0.000,-988.770,-373.535,-969.727,0.000
1742814844.364,0.000,-977.539,-478.027,-1000.000,0.000
1742814844.368,-1000.000,-986.328,-526.855,-844.238,0.000
1742814844.372,-951.660,-1000.000,-451.172,-394.043,0.000
1742814844.375,-549.316,-1000.000,-404.785,-567.383,0.000
1742814844.379,-405.762,-989.258,-497.559,-964.844,0.000
1742814844.383,-847.168,-979.492,-569.336,-1000.000,0.000
1742814844.387,-1000.000,-992.676,-517.090,-979.980,0.000
1742814844.391,-963.867,-1000.000,-488.281,-805.176,0.000
1742814844.395,-692.871,-1000.000,-602.539,-854.004,0.000
1742814844.399,-786.133,-995.117,-607.910,-1000.000,0.000
1742814844.403,-1000.000,-984.863,-389.160,-1000.000,0.000
1742814844.407,-970.703,-992.676,-425.293,-794.434,0.000
1742814844.411,-1000.000,-1000.000,-530.762,-743.164,0.000
1742814844.414,-854.492,-1000.000,-476.562,-843.750,0.000
1742814844.418,-887.207,-995.117,-382.812,-876.465,0.000
1742814844.422,-1000.000,-983.887,-446.777,-1000.000,0.000
1742814844.426,-964.355,-984.863,-483.398,-960.938,0.000
1742814844.430,-569.336,-998.047,-464.355,-542.969,0.000
1742814844.434,-689.941,-1000.000,-510.742,-665.039,0.000
1742814844.438,-1000.000,-999.023,-509.766,-1000.000,0.000
1742814844.442,-1000.000,-995.117,-594.238,-1000.000,0.000
1742814844.446,-920.410,-995.605,-532.715,-923.340,0.000
1742814844.450,-433.594,-1000.000,-393.555,-438.477,0.000
1742814844.453,-453.125,-1000.000,-464.844,-440.430,0.000
1742814844.457,-960.449,-992.188,-490.234,-951.172,0.000
1742814844.461,-1000.000,-981.934,-421.875,-1000.000,0.000
1742814844.465,-976.562,-985.352,-452.148,-975.098,0.000
1742814844.469,-912.109,-997.070,-554.199,-913.086,0.000
1742814844.473,-704.590,-1000.000,-509.277,-704.102,0.000
1742814844.477,-803.711,-996.582,-443.359,-799.805,0.000
1742814844.481,-1000.000,-995.605,-515.137,-1000.000,0.000
1742814844.485,-1000.000,-1000.000,-634.766,-1000.000,0.000
1742814844.489,-870.605,-1000.000,-652.832,-872.070,0.000
1742814844.493,-433.594,-1000.000,-409.180,-411.621,0.000
1742814844.496,-654.785,-1000.000,-399.414,-616.211,0.000
1742814844.500,-1000.000,-987.793,-476.562,-1000.000,0.000
1742814844.504,-970.703,-984.375,-446.777,-973.145,0.000
1742814844.508,-600.098,-998.047,-411.621,-592.773,0.000
1742814844.512,-352.051,-1000.000,-448.730,-318.359,0.000
1742814844.516,-778.809,-996.094,-463.379,-749.512,0.000
1742814844.520,-1000.000,-982.910,-428.223,-1000.000,0.000
1742814844.524,-996.582,-984.863,-478.516,-996.094,0.000
1742814844.528,-936.035,-997.559,-508.789,-929.688,0.000
1742814844.532,-903.320,-1000.000,-604.004,-899.902,0.000
