timestamps,TP9,AF7,AF8,TP10,Right AUX
1742813956.991,-10.254,-58.594,-81.055,-15.137,0.000
1742813956.995,-24.414,-69.336,62.012,-25.391,0.000
1742813956.999,-20.508,-64.941,154.785,-19.531,0.000
1742813957.002,-15.137,-62.500,123.535,-15.625,0.000
1742813957.006,-17.578,-66.406,-86.914,-4.395,0.000
1742813957.010,-25.391,-63.965,-118.164,-15.625,0.000
1742813957.014,-24.414,-45.410,208.984,-37.109,0.000
1742813957.018,-24.414,-35.645,132.324,-16.113,0.000
1742813957.022,-25.879,-39.062,93.262,0.488,0.000
1742813957.026,-32.715,-47.363,138.672,-20.020,0.000
1742813957.030,-52.734,-55.176,104.492,-37.109,0.000
1742813957.034,-53.711,-48.340,55.176,-17.090,0.000
1742813957.038,-45.410,-44.922,56.641,-19.043,0.000
1742813957.041,-41.016,-45.898,127.441,-29.785,0.000
1742813957.045,-30.762,-39.551,137.695,-39.551,0.000
1742813957.049,-36.621,-31.738,1.953,-46.875,0.000
1742813957.053,-45.410,-41.992,-5.859,-52.246,0.000
1742813957.057,-39.551,-52.246,207.031,-38.574,0.000
1742813957.061,-47.363,-50.293,209.961,-34.180,0.000
1742813957.065,-53.223,-57.129,-18.555,-57.617,0.000
1742813957.069,-45.410,-56.152,-127.441,-44.434,0.000
1742813957.073,-44.434,-55.664,128.418,-35.156,0.000
1742813957.077,-37.598,-55.176,161.133,-35.645,0.000
1742813957.081,-21.484,-42.969,93.750,-33.691,0.000
1742813957.084,-13.672,-30.273,113.770,-36.133,0.000
1742813957.088,-15.625,-32.227,126.465,-27.344,0.000
1742813957.092,-25.879,-47.363,98.633,-29.297,0.000
1742813957.096,-24.902,-50.293,27.344,-25.391,0.000
1742813957.100,-14.648,-48.340,74.707,-27.344,0.000
1742813957.104,-14.648,-47.363,187.012,-43.945,0.000
1742813957.108,-28.320,-51.270,94.238,-32.227,0.000
1742813957.112,-24.414,-51.270,-106.445,-28.320,0.000
1742813957.116,-8.301,-35.645,62.012,-24.414,0.000
1742813957.120,-12.207,-28.320,205.078,-3.906,0.000
1742813957.124,0.000,-23.926,59.082,-14.160,0.000
1742813957.127,0.000,-33.203,17.578,-22.949,0.000
1742813957.131,0.000,-42.480,130.859,-21.973,0.000
1742813957.135,0.000,-45.898,138.184,-20.508,0.000
1742813957.139,0.000,-59.082,53.711,-37.598,0.000
1742813957.143,0.000,-61.523,20.996,-41.016,0.000
1742813957.147,0.000,-61.035,140.625,-27.344,0.000
1742813957.151,0.000,-65.430,183.594,-30.273,0.000
1742813957.155,0.000,-58.105,30.762,-13.184,0.000
1742813957.159,0.000,-59.082,30.762,-12.695,0.000
1742813957.163,0.000,-59.082,212.402,-21.484,0.000
1742813957.166,0.000,-55.664,128.418,-28.809,0.000
1742813957.170,-54.199,-57.129,2.441,-39.551,0.000
1742813957.174,-43.457,-41.504,81.055,-38.574,0.000
1742813957.178,-35.156,-28.320,155.762,-27.344,0.000
1742813957.182,-26.367,-34.668,82.520,-20.996,0.000
1742813957.186,-19.531,-24.414,52.246,-21.973,0.000
1742813957.190,-28.809,-17.090,51.270,-34.180,0.000
1742813957.194,-39.551,-34.180,127.441,-50.293,0.000
1742813957.198,-31.738,-33.691,187.500,-31.738,0.000
1742813957.202,-26.855,-43.457,-40.527,-36.133,0.000
1742813957.206,-31.738,-56.641,-7.812,-44.922,0.000
1742813957.209,-33.203,-41.016,204.590,-17.578,0.000
1742813957.213,-36.621,-36.133,89.844,-5.859,0.000
1742813957.217,-31.738,-37.598,88.867,-17.090,0.000
1742813957.221,-21.973,-24.902,177.734,-32.227,0.000
1742813957.225,-22.461,-18.066,148.438,-22.949,0.000
1742813957.229,-28.320,-20.020,-31.250,-4.395,0.000
1742813957.233,-24.902,-24.902,-53.223,-9.766,0.000
1742813957.237,-26.855,-26.367,122.559,-6.836,0.000
1742813957.241,-24.414,-29.297,160.156,-7.324,0.000
1742813957.245,-16.113,-41.992,16.602,-9.766,0.000
1742813957.249,-24.902,-34.668,-58.594,1.953,0.000
1742813957.252,-28.809,-15.625,147.949,-11.230,0.000
1742813957.256,-23.438,-3.906,178.223,-17.578,0.000
1742813957.260,-23.438,-1.953,78.613,-10.742,0.000
1742813957.264,-30.273,-3.906,97.656,0.000,0.000
1742813957.268,-41.504,-2.441,165.039,0.000,0.000
1742813957.272,-45.898,-2.930,104.980,0.000,0.000
1742813957.276,-44.434,-1.953,65.918,0.000,0.000
1742813957.280,-38.574,2.441,118.164,0.000,0.000
1742813957.284,-40.039,5.859,85.938,0.000,0.000
1742813957.288,-49.316,-4.395,76.660,0.000,0.000
1742813957.292,-49.316,-10.742,-87.402,0.000,0.000
1742813957.295,-37.598,-6.348,-7.324,0.000,0.000
1742813957.299,-31.250,-6.348,246.582,0.000,0.000
1742813957.303,-26.367,1.953,97.168,0.000,0.000
1742813957.307,-27.344,3.906,-55.176,0.000,0.000
1742813957.311,-33.203,-6.836,72.266,-31.738,0.000
1742813957.315,-36.133,-11.719,190.918,-47.852,0.000
1742813957.319,-29.785,-15.625,92.285,-51.270,0.000
1742813957.323,-10.742,-9.766,11.719,-44.922,0.000
1742813957.327,-3.906,-0.977,74.219,-41.992,0.000
1742813957.331,-10.742,1.953,-4.883,-43.945,0.000
1742813957.335,-16.113,-2.930,-85.938,-46.875,0.000
1742813957.338,-10.254,-10.742,1.465,-15.625,0.000
1742813957.342,-4.395,-11.230,169.922,-22.461,0.000
1742813957.346,-15.137,-16.113,165.039,-44.434,0.000
1742813957.350,-27.344,-19.531,-46.387,-40.527,0.000
1742813957.354,-34.668,-14.648,-45.898,-26.367,0.000
1742813957.358,-41.504,-12.695,0.000,-20.508,0.000
1742813957.362,-39.062,-15.137,0.000,-29.785,0.000
1742813957.366,-43.945,-22.949,0.000,-48.828,0.000
1742813957.370,-53.711,-20.996,0.000,-48.828,0.000
1742813957.374,-54.199,-17.090,0.000,-50.781,0.000
1742813957.377,-53.223,-14.160,0.000,-42.969,0.000
1742813957.381,-37.598,2.930,0.000,-34.668,0.000
1742813957.385,-30.762,1.465,0.000,-31.250,0.000
1742813957.389,-38.086,-15.137,0.000,-15.137,0.000
1742813957.393,-33.203,-15.625,0.000,-12.207,0.000
1742813957.397,-31.738,-14.160,0.000,-11.719,0.000
1742813957.401,-31.738,-16.602,0.000,-25.879,0.000
1742813957.405,-42.480,-23.438,141.113,-22.949,0.000
1742813957.409,-55.664,-28.809,1.465,-28.809,0.000
1742813957.413,-55.664,-21.484,-3.418,-56.641,0.000
1742813957.417,-51.270,-18.066,157.227,-17.090,0.000
1742813957.420,-39.062,-18.555,166.504,10.254,0.000
1742813957.424,-24.902,-15.625,48.340,-8.301,0.000
1742813957.428,-19.043,-3.906,-76.172,-24.902,0.000
1742813957.432,-19.043,-0.977,124.512,-18.555,0.000
1742813957.436,-14.648,-10.742,203.613,-10.254,0.000
1742813957.440,-6.836,-16.602,104.492,-1.953,0.000
1742813957.444,-3.906,-18.066,100.098,-9.766,0.000
1742813957.448,-13.672,-19.531,143.555,-9.766,0.000
1742813957.452,-18.555,-26.367,112.793,-22.949,0.000
1742813957.456,-15.625,-26.367,37.109,-20.020,0.000
1742813957.460,-12.207,-30.273,110.840,-6.348,0.000
1742813957.463,-16.602,-35.156,131.348,-32.715,0.000
1742813957.467,-29.785,-28.320,-29.297,-48.828,0.000
1742813957.471,-44.922,-32.227,-140.625,-38.086,0.000
1742813957.475,-53.711,-39.551,48.828,-47.852,0.000
1742813957.479,-55.664,-31.738,211.426,-51.758,0.000
1742813957.483,-51.270,-29.785,109.375,-34.668,0.000
1742813957.487,-53.223,-41.992,-27.344,-59.082,0.000
1742813957.491,-64.941,-37.109,73.242,-60.547,0.000
1742813957.495,-69.824,-30.273,197.266,-33.691,0.000
1742813957.499,-71.289,-36.621,103.027,-49.316,0.000
1742813957.503,-68.848,-43.945,69.824,-66.895,0.000
1742813957.506,-57.129,-41.504,134.277,-69.336,0.000
1742813957.510,-61.523,-34.668,-24.902,-82.031,0.000
1742813957.514,-61.523,-31.738,-87.402,-61.523,0.000
1742813957.518,-52.734,-41.016,56.641,-37.109,0.000
1742813957.522,-48.340,-44.434,130.859,-47.363,0.000
1742813957.526,-36.133,-33.691,117.676,-44.922,0.000
1742813957.530,-25.391,-28.809,-3.418,-50.781,0.000
1742813957.534,-28.320,-36.133,20.996,-35.645,0.000
1742813957.538,-29.785,-36.133,228.516,-9.766,0.000
1742813957.542,-21.973,-37.109,183.594,-15.625,0.000
1742813957.546,-15.625,-39.551,-7.812,-25.879,0.000
1742813957.549,-13.184,-38.574,-0.488,-24.902,0.000
1742813957.553,-16.113,-35.645,142.090,-30.762,0.000
1742813957.557,-14.160,-34.668,141.602,-57.617,0.000
1742813957.561,-7.324,-39.551,99.121,-34.180,0.000
1742813957.565,-8.301,-39.551,72.754,2.441,0.000
1742813957.569,-9.277,-34.668,83.496,-1.953,0.000
1742813957.573,-8.301,-25.879,128.418,-16.113,0.000
1742813957.577,-12.207,-28.809,-74.219,-17.090,0.000
1742813957.581,-17.578,-43.457,-19.043,-17.090,0.000
1742813957.585,-20.020,-48.340,211.914,-24.902,0.000
1742813957.588,-30.762,-43.945,53.223,-40.039,0.000
1742813957.592,-55.176,-44.922,42.969,-62.988,0.000
1742813957.596,-62.500,-53.223,157.715,-59.570,0.000
1742813957.600,-47.363,-43.945,171.387,-56.641,0.000
1742813957.604,-39.551,-35.156,47.363,-39.062,0.000
1742813957.608,-43.945,-41.016,-14.160,-42.480,0.000
1742813957.612,-41.992,-46.387,52.734,-41.016,0.000
1742813957.616,-43.945,-41.504,129.395,-40.527,0.000
1742813957.620,-44.922,-34.668,86.426,-40.527,0.000
1742813957.624,-48.828,-35.645,-8.789,-44.922,0.000
1742813957.627,-46.387,-37.598,145.996,-51.758,0.000
1742813957.631,-40.039,-37.109,149.902,-36.133,0.000
1742813957.635,-38.574,-29.785,69.824,-24.902,0.000
1742813957.639,-35.645,-24.902,121.582,-21.973,0.000
1742813957.643,-24.414,-23.926,166.016,-24.902,0.000
1742813957.647,-11.719,-23.438,94.727,-20.508,0.000
1742813957.651,-17.578,-19.531,-5.371,-13.672,0.000
1742813957.655,-22.461,-18.066,49.805,-15.137,0.000
1742813957.659,-16.602,-28.809,99.121,0.488,0.000
1742813957.663,-11.719,-29.785,155.273,15.625,0.000
1742813957.667,-16.602,-32.715,-69.336,-2.930,0.000
1742813957.670,-24.902,-39.551,-100.098,-12.695,0.000
1742813957.674,-17.090,-32.227,208.008,-11.719,0.000
1742813957.678,-3.418,-31.250,122.559,-19.531,0.000
1742813957.682,-3.418,-25.391,105.957,-20.020,0.000
1742813957.686,-8.301,-26.367,137.207,-18.066,0.000
1742813957.690,-17.578,-35.645,31.250,-27.832,0.000
1742813957.694,-20.508,-31.738,12.695,-26.367,0.000
1742813957.698,-13.184,-24.414,124.023,-39.062,0.000
1742813957.702,-12.207,-20.508,139.160,-27.832,0.000
1742813957.706,-19.043,-20.996,50.781,-15.137,0.000
1742813957.710,-20.996,-19.531,-33.203,-34.180,0.000
1742813957.713,-22.461,-15.625,-38.574,-37.598,0.000
